Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Calves,Offal,Fluke Mature,2018-12,England,15,6065,22,0.247
Calves,Offal,Hepatic Scarring,2018-10,England,4,10317,25,0.039
Calves,Offal,Hepatic Scarring,2018-11,England,2,9891,25,0.02
Calves,Offal,Hydatid Cysts,2018-12,England,1,6065,22,0.016
Calves,Offal,Liver Abscesses,2018-10,England,43,10317,25,0.417
Calves,Offal,Liver Abscesses,2018-11,England,39,9891,25,0.394
Calves,Offal,Liver Abscesses,2018-12,England,39,6065,22,0.643
Calves,Offal,Liver Abscesses,2018-11,Wales,1,831,3,0.12
Calves,Offal,Liver Abscesses,2018-12,Wales,1,431,3,0.232
Calves,Offal,Lungworm,2018-10,England,50,10317,25,0.485
Calves,Offal,Lungworm,2018-11,England,8,9891,25,0.081
Calves,Offal,Lungworm,2018-12,England,10,6065,22,0.165
Calves,Offal,Other,2018-10,England,221,10317,25,2.142
Calves,Offal,Other,2018-11,England,219,9891,25,2.214
Calves,Offal,Other,2018-12,England,151,6065,22,2.49
Calves,Offal,Pleurisy,2018-10,England,33,10317,25,0.32
Calves,Offal,Pleurisy,2018-11,England,50,9891,25,0.506
Calves,Offal,Pleurisy,2018-12,England,41,6065,22,0.676
Calves,Offal,Pneumonia,2018-10,England,618,10317,25,5.99
Calves,Offal,Pneumonia,2018-11,England,454,9891,25,4.59
Calves,Offal,Pneumonia,2018-12,England,422,6065,22,6.958
Calves,Offal,Pneumonia,2018-10,Wales,28,868,2,3.226
Calves,Offal,Pneumonia,2018-11,Wales,15,831,3,1.805
Calves,Offal,Pneumonia,2018-12,Wales,5,431,3,1.16
Calves,Offal,Pneumonia Mycoplasma Like,2018-12,England,1,6065,22,0.016
Calves,Offal,Traumatic Pericarditis,2018-10,England,1,10317,25,0.01
Calves,Offal,Traumatic Pericarditis,2018-11,England,4,9891,25,0.04
Calves,Total Rejections,Abnormal Odour - Uraemia,2018-10,Wales,8,868,2,0.922
Calves,Total Rejections,Abnormal Odour - Uraemia,2018-11,Wales,3,831,3,0.361
Calves,Total Rejections,Contamination,2018-12,England,1,6065,22,0.016
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-10,England,4,10317,25,0.039
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-11,England,3,9891,25,0.03
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-12,England,3,6065,22,0.049
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-11,Wales,1,831,3,0.12
Calves,Total Rejections,Generalised TB (Suspect),2018-11,England,1,9891,25,0.01
Calves,Total Rejections,Generalised TB (Suspect),2018-12,England,1,6065,22,0.016
Calves,Total Rejections,Immaturity/ Less than 7 days old,2018-11,Wales,1,831,3,0.12
Calves,Total Rejections,Jaundice,2018-10,England,5,10317,25,0.048
Calves,Total Rejections,Jaundice,2018-11,England,1,9891,25,0.01
Calves,Total Rejections,Jaundice,2018-11,Wales,1,831,3,0.12
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-10,England,19,10317,25,0.184
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-11,England,32,9891,25,0.324
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-12,England,34,6065,22,0.561
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-10,Wales,6,868,2,0.691
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-11,Wales,2,831,3,0.241
Calves,Total Rejections,Other,2018-10,England,3,10317,25,0.029
Calves,Total Rejections,Other,2018-11,England,1,9891,25,0.01
Calves,Total Rejections,Other,2018-12,England,3,6065,22,0.049
Calves,Total Rejections,Other,2018-11,Wales,1,831,3,0.12
Calves,Total Rejections,Processing Fault,2018-12,England,1,6065,22,0.016
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-10,England,7,10317,25,0.068
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-11,England,3,9891,25,0.03
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-12,England,6,6065,22,0.099
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-10,Wales,4,868,2,0.461
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-11,Wales,1,831,3,0.12
Calves,Total Rejections,Septicaemia / Fever,2018-10,England,11,10317,25,0.107
Calves,Total Rejections,Septicaemia / Fever,2018-11,England,13,9891,25,0.131
Calves,Total Rejections,Septicaemia / Fever,2018-12,England,19,6065,22,0.313
Calves,Total Rejections,Septicaemia / Fever,2018-10,Wales,5,868,2,0.576
Calves,Total Rejections,Septicaemia / Fever,2018-11,Wales,3,831,3,0.361
Calves,Total Rejections,Septicaemia / Fever,2018-12,Wales,5,431,3,1.16
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-10,England,568,145820,143,0.39
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-11,England,512,145266,141,0.352
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-12,England,440,109489,140,0.402
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-10,Wales,32,13800,15,0.232
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-11,Wales,5,13800,15,0.036
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-12,Wales,2,10064,14,0.02
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-10,England,41,145820,143,0.028
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-11,England,78,145266,141,0.054
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-12,England,39,109489,140,0.036
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-10,Wales,1,13800,15,0.007
Cattle,AnteMortem,Dead in Lairage (DIL),2018-10,England,7,145820,143,0.005
Cattle,AnteMortem,Dead in Lairage (DIL),2018-11,England,18,145266,141,0.012
Cattle,AnteMortem,Dead in Lairage (DIL),2018-12,England,9,109489,140,0.008
Cattle,AnteMortem,Dead in Lairage (DIL),2018-10,Wales,2,13800,15,0.014
Cattle,AnteMortem,Dead on Arrival (DOA),2018-10,England,10,145820,143,0.007
Cattle,AnteMortem,Dead on Arrival (DOA),2018-11,England,2,145266,141,0.001
Cattle,AnteMortem,Dead on Arrival (DOA),2018-12,England,4,109489,140,0.004
Cattle,AnteMortem,Dermatitis,2018-10,England,99,145820,143,0.068
Cattle,AnteMortem,Dermatitis,2018-11,England,100,145266,141,0.069
Cattle,AnteMortem,Dermatitis,2018-12,England,162,109489,140,0.148
Cattle,AnteMortem,Diarrhoea,2018-10,England,324,145820,143,0.222
Cattle,AnteMortem,Diarrhoea,2018-11,England,271,145266,141,0.187
Cattle,AnteMortem,Diarrhoea,2018-12,England,255,109489,140,0.233
Cattle,AnteMortem,Diarrhoea,2018-10,Wales,11,13800,15,0.08
Cattle,AnteMortem,Diarrhoea,2018-12,Wales,3,10064,14,0.03
Cattle,AnteMortem,Ectoparasites ? Localised,2018-10,England,7,145820,143,0.005
Cattle,AnteMortem,Ectoparasites ? Localised,2018-12,England,2,109489,140,0.002
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-10,England,504,145820,143,0.346
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-11,England,521,145266,141,0.359
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-12,England,442,109489,140,0.404
Cattle,AnteMortem,Eye Condition,2018-10,England,105,145820,143,0.072
Cattle,AnteMortem,Eye Condition,2018-11,England,97,145266,141,0.067
Cattle,AnteMortem,Eye Condition,2018-12,England,91,109489,140,0.083
Cattle,AnteMortem,Eye Condition,2018-10,Wales,9,13800,15,0.065
Cattle,AnteMortem,Eye Condition,2018-11,Wales,3,13800,15,0.022
Cattle,AnteMortem,Eye Condition,2018-12,Wales,4,10064,14,0.04
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-10,England,576,145820,143,0.395
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-11,England,712,145266,141,0.49
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-12,England,553,109489,140,0.505
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-10,Wales,28,13800,15,0.203
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-11,Wales,4,13800,15,0.029
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-12,Wales,2,10064,14,0.02
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-10,England,262,145820,143,0.18
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-11,England,267,145266,141,0.184
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-12,England,232,109489,140,0.212
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-10,Wales,6,13800,15,0.043
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-11,Wales,4,13800,15,0.029
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-12,Wales,2,10064,14,0.02
Cattle,AnteMortem,Lameness ? Not Defined,2018-10,England,595,145820,143,0.408
Cattle,AnteMortem,Lameness ? Not Defined,2018-11,England,590,145266,141,0.406
Cattle,AnteMortem,Lameness ? Not Defined,2018-12,England,491,109489,140,0.448
Cattle,AnteMortem,Lameness ? Not Defined,2018-10,Wales,57,13800,15,0.413
Cattle,AnteMortem,Lameness ? Not Defined,2018-11,Wales,69,13800,15,0.5
Cattle,AnteMortem,Lameness ? Not Defined,2018-12,Wales,33,10064,14,0.328
Cattle,AnteMortem,Localised Swelling/Lumps,2018-10,England,232,145820,143,0.159
Cattle,AnteMortem,Localised Swelling/Lumps,2018-11,England,199,145266,141,0.137
Cattle,AnteMortem,Localised Swelling/Lumps,2018-12,England,153,109489,140,0.14
Cattle,AnteMortem,Localised Swelling/Lumps,2018-10,Wales,4,13800,15,0.029
Cattle,AnteMortem,Localised Swelling/Lumps,2018-11,Wales,4,13800,15,0.029
Cattle,AnteMortem,Localised Swelling/Lumps,2018-12,Wales,1,10064,14,0.01
Cattle,AnteMortem,Mastitis,2018-10,England,480,145820,143,0.329
Cattle,AnteMortem,Mastitis,2018-11,England,578,145266,141,0.398
Cattle,AnteMortem,Mastitis,2018-12,England,427,109489,140,0.39
Cattle,AnteMortem,Mastitis,2018-10,Wales,2,13800,15,0.014
Cattle,AnteMortem,Mastitis,2018-12,Wales,2,10064,14,0.02
Cattle,AnteMortem,Moribund/ Recumbent,2018-10,England,4,145820,143,0.003
Cattle,AnteMortem,Moribund/ Recumbent,2018-11,England,4,145266,141,0.003
Cattle,AnteMortem,Moribund/ Recumbent,2018-10,Wales,1,13800,15,0.007
Cattle,AnteMortem,Moribund/ Recumbent,2018-11,Wales,3,13800,15,0.022
Cattle,AnteMortem,Mouth lesions,2018-10,England,3,145820,143,0.002
Cattle,AnteMortem,Mouth lesions,2018-11,England,10,145266,141,0.007
Cattle,AnteMortem,Mouth lesions,2018-12,England,1,109489,140,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2018-10,England,1,145820,143,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2018-11,England,2,145266,141,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2018-12,England,1,109489,140,0.001
Cattle,AnteMortem,Other,2018-10,England,38,145820,143,0.026
Cattle,AnteMortem,Other,2018-11,England,47,145266,141,0.032
Cattle,AnteMortem,Other,2018-12,England,23,109489,140,0.021
Cattle,AnteMortem,Other,2018-10,Wales,5,13800,15,0.036
Cattle,AnteMortem,Other,2018-11,Wales,4,13800,15,0.029
Cattle,AnteMortem,Other,2018-12,Wales,3,10064,14,0.03
Cattle,AnteMortem,Papilloma,2018-10,England,103,145820,143,0.071
Cattle,AnteMortem,Papilloma,2018-11,England,68,145266,141,0.047
Cattle,AnteMortem,Papilloma,2018-12,England,76,109489,140,0.069
Cattle,AnteMortem,Papilloma,2018-10,Wales,1,13800,15,0.007
Cattle,AnteMortem,Papilloma,2018-12,Wales,1,10064,14,0.01
Cattle,AnteMortem,Peri-parturition,2018-12,England,2,109489,140,0.002
Cattle,AnteMortem,Prolapsed Uterus,2018-10,England,1,145820,143,0.001
Cattle,AnteMortem,Prolapsed Uterus,2018-11,England,5,145266,141,0.003
Cattle,AnteMortem,Prolapsed Uterus,2018-12,England,2,109489,140,0.002
Cattle,AnteMortem,Prolapsed Uterus,2018-11,Wales,1,13800,15,0.007
Cattle,AnteMortem,Ringworm,2018-10,England,33,145820,143,0.023
Cattle,AnteMortem,Ringworm,2018-11,England,45,145266,141,0.031
Cattle,AnteMortem,Ringworm,2018-12,England,58,109489,140,0.053
Cattle,AnteMortem,Ringworm,2018-10,Wales,1,13800,15,0.007
Cattle,AnteMortem,Slaughtered in Lairage,2018-10,England,44,145820,143,0.03
Cattle,AnteMortem,Slaughtered in Lairage,2018-11,England,46,145266,141,0.032
Cattle,AnteMortem,Slaughtered in Lairage,2018-12,England,59,109489,140,0.054
Cattle,AnteMortem,Slaughtered in Lairage,2018-11,Wales,2,13800,15,0.014
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-10,England,628,145820,143,0.431
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-11,England,651,145266,141,0.448
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-12,England,545,109489,140,0.498
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-10,Wales,4,13800,15,0.029
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-11,Wales,7,13800,15,0.051
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-12,Wales,3,10064,14,0.03
Cattle,AnteMortem,Suspect Fever,2018-10,England,9,145820,143,0.006
Cattle,AnteMortem,Suspect Fever,2018-11,England,7,145266,141,0.005
Cattle,AnteMortem,Suspect Notifiable Diseases,2018-10,England,5,145820,143,0.003
Cattle,AnteMortem,Suspect Notifiable Diseases,2018-11,England,3,145266,141,0.002
Cattle,AnteMortem,Suspect Notifiable Diseases,2018-12,England,33,109489,140,0.03
Cattle,AnteMortem,Suspect Residues,2018-10,England,2,145820,143,0.001
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-10,England,8,145820,143,0.005
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-11,England,14,145266,141,0.01
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-12,England,8,109489,140,0.007
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-10,England,40,145820,143,0.027
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-11,England,35,145266,141,0.024
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-12,England,27,109489,140,0.025
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-10,Wales,1,13800,15,0.007
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-11,Wales,1,13800,15,0.007
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-12,Wales,3,10064,14,0.03
Cattle,Carcases,Abscesses ? Forequarters,2018-10,England,369,145820,143,0.253
Cattle,Carcases,Abscesses ? Forequarters,2018-11,England,386,145266,141,0.266
Cattle,Carcases,Abscesses ? Forequarters,2018-12,England,291,109489,140,0.266
Cattle,Carcases,Abscesses ? Forequarters,2018-10,Wales,1,13800,15,0.007
Cattle,Carcases,Abscesses ? Forequarters,2018-11,Wales,4,13800,15,0.029
Cattle,Carcases,Abscesses ? Forequarters,2018-12,Wales,3,10064,14,0.03
Cattle,Carcases,Abscesses ? Hindquarters,2018-10,England,516,145820,143,0.354
Cattle,Carcases,Abscesses ? Hindquarters,2018-11,England,622,145266,141,0.428
Cattle,Carcases,Abscesses ? Hindquarters,2018-12,England,453,109489,140,0.414
Cattle,Carcases,Abscesses ? Hindquarters,2018-10,Wales,2,13800,15,0.014
Cattle,Carcases,Abscesses ? Hindquarters,2018-11,Wales,10,13800,15,0.072
Cattle,Carcases,Abscesses ? Hindquarters,2018-12,Wales,1,10064,14,0.01
Cattle,Carcases,Abscesses ? Neck,2018-10,England,102,145820,143,0.07
Cattle,Carcases,Abscesses ? Neck,2018-11,England,113,145266,141,0.078
Cattle,Carcases,Abscesses ? Neck,2018-12,England,99,109489,140,0.09
Cattle,Carcases,Abscesses ? Neck,2018-11,Wales,1,13800,15,0.007
Cattle,Carcases,Bruising,2018-10,England,1756,145820,143,1.204
Cattle,Carcases,Bruising,2018-11,England,1878,145266,141,1.293
Cattle,Carcases,Bruising,2018-12,England,1487,109489,140,1.358
Cattle,Carcases,Bruising,2018-10,Wales,2,13800,15,0.014
Cattle,Carcases,Bruising,2018-11,Wales,5,13800,15,0.036
Cattle,Carcases,Contamination,2018-10,England,6018,145820,143,4.127
Cattle,Carcases,Contamination,2018-11,England,5627,145266,141,3.874
Cattle,Carcases,Contamination,2018-12,England,4278,109489,140,3.907
Cattle,Carcases,Contamination,2018-10,Wales,281,13800,15,2.036
Cattle,Carcases,Contamination,2018-11,Wales,447,13800,15,3.239
Cattle,Carcases,Contamination,2018-12,Wales,546,10064,14,5.425
Cattle,Carcases,Cysticercus bovis,2018-10,England,7,145820,143,0.005
Cattle,Carcases,Cysticercus bovis,2018-11,England,1,145266,141,0.001
Cattle,Carcases,Cysticercus bovis,2018-12,England,2,109489,140,0.002
Cattle,Carcases,Hydatid Cyst,2018-10,England,2,145820,143,0.001
Cattle,Carcases,Hydatid Cyst,2018-11,England,2,145266,141,0.001
Cattle,Carcases,Hydatid Cyst,2018-11,Wales,2,13800,15,0.014
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-10,England,458,145820,143,0.314
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-11,England,531,145266,141,0.366
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-12,England,451,109489,140,0.412
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-10,Wales,8,13800,15,0.058
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-11,Wales,10,13800,15,0.072
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-12,Wales,1,10064,14,0.01
Cattle,Carcases,Other,2018-10,England,1917,145820,143,1.315
Cattle,Carcases,Other,2018-11,England,1936,145266,141,1.333
Cattle,Carcases,Other,2018-12,England,1477,109489,140,1.349
Cattle,Carcases,Other,2018-10,Wales,2,13800,15,0.014
Cattle,Carcases,Other,2018-11,Wales,8,13800,15,0.058
Cattle,Carcases,Other,2018-12,Wales,3,10064,14,0.03
Cattle,Head,Contamination,2018-10,England,2803,145820,143,1.922
Cattle,Head,Contamination,2018-11,England,2525,145266,141,1.738
Cattle,Head,Contamination,2018-12,England,1505,109489,140,1.375
Cattle,Head,Contamination,2018-10,Wales,33,13800,15,0.239
Cattle,Head,Contamination,2018-11,Wales,18,13800,15,0.13
Cattle,Head,Contamination,2018-12,Wales,2,10064,14,0.02
Cattle,Head,Cysticercus bovis,2018-10,England,27,145820,143,0.019
Cattle,Head,Cysticercus bovis,2018-11,England,2,145266,141,0.001
Cattle,Head,Cysticercus bovis,2018-12,England,3,109489,140,0.003
Cattle,Head,Cysticercus bovis,2018-12,Wales,1,10064,14,0.01
Cattle,Head,Hydatid Cyst,2018-10,England,3,145820,143,0.002
Cattle,Head,Other,2018-10,England,960,145820,143,0.658
Cattle,Head,Other,2018-11,England,1083,145266,141,0.746
Cattle,Head,Other,2018-12,England,703,109489,140,0.642
Cattle,Head,Other,2018-10,Wales,61,13800,15,0.442
Cattle,Head,Other,2018-11,Wales,58,13800,15,0.42
Cattle,Head,Other,2018-12,Wales,32,10064,14,0.318
Cattle,Offal,Contamination,2018-10,England,9543,145820,143,6.544
Cattle,Offal,Contamination,2018-11,England,8947,145266,141,6.159
Cattle,Offal,Contamination,2018-12,England,5894,109489,140,5.383
Cattle,Offal,Contamination,2018-10,Wales,88,13800,15,0.638
Cattle,Offal,Contamination,2018-11,Wales,170,13800,15,1.232
Cattle,Offal,Contamination,2018-12,Wales,98,10064,14,0.974
Cattle,Offal,Cysticercus bovis,2018-10,England,12,145820,143,0.008
Cattle,Offal,Cysticercus bovis,2018-11,England,13,145266,141,0.009
Cattle,Offal,Cysticercus bovis,2018-12,England,10,109489,140,0.009
Cattle,Offal,Cysticercus bovis,2018-11,Wales,2,13800,15,0.014
Cattle,Offal,Cysticercus tenuicollis,2018-12,England,1,109489,140,0.001
Cattle,Offal,Fluke Immature,2018-10,England,6464,145820,143,4.433
Cattle,Offal,Fluke Immature,2018-11,England,6280,145266,141,4.323
Cattle,Offal,Fluke Immature,2018-12,England,3985,109489,140,3.64
Cattle,Offal,Fluke Immature,2018-10,Wales,253,13800,15,1.833
Cattle,Offal,Fluke Immature,2018-11,Wales,178,13800,15,1.29
Cattle,Offal,Fluke Immature,2018-12,Wales,74,10064,14,0.735
Cattle,Offal,Fluke Mature,2018-10,England,14999,145820,143,10.286
Cattle,Offal,Fluke Mature,2018-11,England,14553,145266,141,10.018
Cattle,Offal,Fluke Mature,2018-12,England,10581,109489,140,9.664
Cattle,Offal,Fluke Mature,2018-10,Wales,1902,13800,15,13.783
Cattle,Offal,Fluke Mature,2018-11,Wales,2280,13800,15,16.522
Cattle,Offal,Fluke Mature,2018-12,Wales,1131,10064,14,11.238
Cattle,Offal,Hepatic Scarring,2018-10,England,3313,145820,143,2.272
Cattle,Offal,Hepatic Scarring,2018-11,England,3389,145266,141,2.333
Cattle,Offal,Hepatic Scarring,2018-12,England,2174,109489,140,1.986
Cattle,Offal,Hepatic Scarring,2018-10,Wales,223,13800,15,1.616
Cattle,Offal,Hepatic Scarring,2018-11,Wales,158,13800,15,1.145
Cattle,Offal,Hepatic Scarring,2018-12,Wales,108,10064,14,1.073
Cattle,Offal,Hydatid Cysts,2018-10,England,130,145820,143,0.089
Cattle,Offal,Hydatid Cysts,2018-11,England,106,145266,141,0.073
