Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Calves,Total Rejections,Jaundice,2019-07,England,4,5614,22,0.071
Calves,Total Rejections,Jaundice,2019-08,England,5,7178,23,0.07
Calves,Total Rejections,Jaundice,2019-07,Wales,4,1363,2,0.293
Calves,Total Rejections,Jaundice,2019-08,Wales,3,1158,1,0.259
Calves,Total Rejections,Navel ill/joint ill for young animals,2019-07,England,17,5614,22,0.303
Calves,Total Rejections,Navel ill/joint ill for young animals,2019-08,England,37,7178,23,0.515
Calves,Total Rejections,Navel ill/joint ill for young animals,2019-09,England,9,3293,14,0.273
Calves,Total Rejections,Navel ill/joint ill for young animals,2019-07,Wales,2,1363,2,0.147
Calves,Total Rejections,Navel ill/joint ill for young animals,2019-08,Wales,3,1158,1,0.259
Calves,Total Rejections,Other,2019-07,England,2,5614,22,0.036
Calves,Total Rejections,Other,2019-07,Wales,1,1363,2,0.073
Calves,Total Rejections,Processing Fault,2019-09,England,1,3293,14,0.03
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2019-08,England,3,7178,23,0.042
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2019-07,Wales,3,1363,2,0.22
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2019-08,Wales,4,1158,1,0.345
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2019-09,Wales,3,307,2,0.977
Calves,Total Rejections,Septicaemia / Fever,2019-07,England,9,5614,22,0.16
Calves,Total Rejections,Septicaemia / Fever,2019-08,England,7,7178,23,0.098
Calves,Total Rejections,Septicaemia / Fever,2019-09,England,3,3293,14,0.091
Calves,Total Rejections,Septicaemia / Fever,2019-07,Wales,13,1363,2,0.954
Calves,Total Rejections,Septicaemia / Fever,2019-08,Wales,22,1158,1,1.9
Calves,Total Rejections,Septicaemia / Fever,2019-09,Wales,7,307,2,2.28
Cattle,AnteMortem,Abnormal Respiratory Signs,2019-07,England,352,126930,136,0.277
Cattle,AnteMortem,Abnormal Respiratory Signs,2019-08,England,390,121464,133,0.321
Cattle,AnteMortem,Abnormal Respiratory Signs,2019-09,England,113,44752,122,0.253
Cattle,AnteMortem,Abnormal Respiratory Signs,2019-07,Wales,10,10249,15,0.098
Cattle,AnteMortem,Abnormal Respiratory Signs,2019-08,Wales,3,10664,14,0.028
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2019-07,England,55,126930,136,0.043
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2019-08,England,48,121464,133,0.04
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2019-09,England,66,44752,122,0.147
Cattle,AnteMortem,Dead in Lairage (DIL),2019-07,England,4,126930,136,0.003
Cattle,AnteMortem,Dead in Lairage (DIL),2019-08,England,5,121464,133,0.004
Cattle,AnteMortem,Dead in Lairage (DIL),2019-09,England,1,44752,122,0.002
Cattle,AnteMortem,Dead in Lairage (DIL),2019-07,Wales,4,10249,15,0.039
Cattle,AnteMortem,Dead on Arrival (DOA),2019-07,England,2,126930,136,0.002
Cattle,AnteMortem,Dead on Arrival (DOA),2019-08,England,4,121464,133,0.003
Cattle,AnteMortem,Dead on Arrival (DOA),2019-09,England,4,44752,122,0.009
Cattle,AnteMortem,Dermatitis,2019-07,England,108,126930,136,0.085
Cattle,AnteMortem,Dermatitis,2019-08,England,52,121464,133,0.043
Cattle,AnteMortem,Dermatitis,2019-09,England,38,44752,122,0.085
Cattle,AnteMortem,Dermatitis,2019-07,Wales,1,10249,15,0.01
Cattle,AnteMortem,Dermatitis,2019-08,Wales,3,10664,14,0.028
Cattle,AnteMortem,Diarrhoea,2019-07,England,198,126930,136,0.156
Cattle,AnteMortem,Diarrhoea,2019-08,England,212,121464,133,0.175
Cattle,AnteMortem,Diarrhoea,2019-09,England,33,44752,122,0.074
Cattle,AnteMortem,Diarrhoea,2019-07,Wales,2,10249,15,0.02
Cattle,AnteMortem,Diarrhoea,2019-08,Wales,3,10664,14,0.028
Cattle,AnteMortem,Ectoparasites – Generalised,2019-09,England,1,44752,122,0.002
Cattle,AnteMortem,Ectoparasites – Localised,2019-07,England,5,126930,136,0.004
Cattle,AnteMortem,Ectoparasites – Localised,2019-08,England,2,121464,133,0.002
Cattle,AnteMortem,Ectoparasites – Localised,2019-09,England,2,44752,122,0.004
Cattle,AnteMortem,Emergency Slaughter on Farm ,2019-07,England,540,126930,136,0.425
Cattle,AnteMortem,Emergency Slaughter on Farm ,2019-08,England,430,121464,133,0.354
Cattle,AnteMortem,Emergency Slaughter on Farm ,2019-09,England,184,44752,122,0.411
Cattle,AnteMortem,Eye Condition,2019-07,England,99,126930,136,0.078
Cattle,AnteMortem,Eye Condition,2019-08,England,95,121464,133,0.078
Cattle,AnteMortem,Eye Condition,2019-09,England,25,44752,122,0.056
Cattle,AnteMortem,Eye Condition,2019-07,Wales,7,10249,15,0.068
Cattle,AnteMortem,Eye Condition,2019-08,Wales,5,10664,14,0.047
Cattle,AnteMortem,Lameness - Not Defined,2019-07,England,1,126930,136,0.001
Cattle,AnteMortem,Lameness – Foot Lesion(s),2019-07,England,427,126930,136,0.336
Cattle,AnteMortem,Lameness – Foot Lesion(s),2019-08,England,357,121464,133,0.294
Cattle,AnteMortem,Lameness – Foot Lesion(s),2019-09,England,200,44752,122,0.447
Cattle,AnteMortem,Lameness – Foot Lesion(s),2019-07,Wales,22,10249,15,0.215
Cattle,AnteMortem,Lameness – Foot Lesion(s),2019-08,Wales,17,10664,14,0.159
Cattle,AnteMortem,Lameness – Foot Lesion(s),2019-09,Wales,4,3456,14,0.116
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2019-07,England,155,126930,136,0.122
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2019-08,England,189,121464,133,0.156
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2019-09,England,127,44752,122,0.284
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2019-07,Wales,22,10249,15,0.215
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2019-08,Wales,19,10664,14,0.178
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2019-09,Wales,1,3456,14,0.029
Cattle,AnteMortem,Lameness – Not Defined,2019-07,England,350,126930,136,0.276
Cattle,AnteMortem,Lameness – Not Defined,2019-08,England,322,121464,133,0.265
Cattle,AnteMortem,Lameness – Not Defined,2019-09,England,120,44752,122,0.268
Cattle,AnteMortem,Lameness – Not Defined,2019-07,Wales,34,10249,15,0.332
Cattle,AnteMortem,Lameness – Not Defined,2019-08,Wales,31,10664,14,0.291
Cattle,AnteMortem,Lameness – Not Defined,2019-09,Wales,11,3456,14,0.318
Cattle,AnteMortem,Localised Swelling/Lumps,2019-07,England,139,126930,136,0.11
Cattle,AnteMortem,Localised Swelling/Lumps,2019-08,England,163,121464,133,0.134
Cattle,AnteMortem,Localised Swelling/Lumps,2019-09,England,47,44752,122,0.105
Cattle,AnteMortem,Localised Swelling/Lumps,2019-07,Wales,2,10249,15,0.02
Cattle,AnteMortem,Localised Swelling/Lumps,2019-08,Wales,4,10664,14,0.038
Cattle,AnteMortem,Localised Swelling/Lumps,2019-09,Wales,2,3456,14,0.058
Cattle,AnteMortem,Mastitis,2019-07,England,291,126930,136,0.229
Cattle,AnteMortem,Mastitis,2019-08,England,482,121464,133,0.397
Cattle,AnteMortem,Mastitis,2019-09,England,184,44752,122,0.411
Cattle,AnteMortem,Mastitis,2019-07,Wales,2,10249,15,0.02
Cattle,AnteMortem,Mastitis,2019-08,Wales,2,10664,14,0.019
Cattle,AnteMortem,Moribund/ Recumbent,2019-07,England,4,126930,136,0.003
Cattle,AnteMortem,Moribund/ Recumbent,2019-08,England,3,121464,133,0.002
Cattle,AnteMortem,Moribund/ Recumbent,2019-09,England,1,44752,122,0.002
Cattle,AnteMortem,Mouth lesions,2019-08,England,1,121464,133,0.001
Cattle,AnteMortem,Mouth lesions,2019-09,England,1,44752,122,0.002
Cattle,AnteMortem,Neurological/Nervous Signs,2019-07,England,1,126930,136,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2019-08,England,2,121464,133,0.002
Cattle,AnteMortem,Other,2019-07,England,64,126930,136,0.05
Cattle,AnteMortem,Other,2019-08,England,74,121464,133,0.061
Cattle,AnteMortem,Other,2019-09,England,22,44752,122,0.049
Cattle,AnteMortem,Other,2019-07,Wales,6,10249,15,0.059
Cattle,AnteMortem,Other,2019-08,Wales,5,10664,14,0.047
Cattle,AnteMortem,Other,2019-09,Wales,1,3456,14,0.029
Cattle,AnteMortem,Papilloma,2019-07,England,114,126930,136,0.09
Cattle,AnteMortem,Papilloma,2019-08,England,75,121464,133,0.062
Cattle,AnteMortem,Papilloma,2019-09,England,29,44752,122,0.065
Cattle,AnteMortem,Papilloma,2019-07,Wales,1,10249,15,0.01
Cattle,AnteMortem,Prolapsed Uterus,2019-07,England,2,126930,136,0.002
Cattle,AnteMortem,Prolapsed Uterus,2019-08,England,1,121464,133,0.001
Cattle,AnteMortem,Prolapsed Uterus,2019-09,England,2,44752,122,0.004
Cattle,AnteMortem,Prolapsed Uterus,2019-07,Wales,1,10249,15,0.01
Cattle,AnteMortem,Ringworm,2019-07,England,170,126930,136,0.134
Cattle,AnteMortem,Ringworm,2019-08,England,87,121464,133,0.072
Cattle,AnteMortem,Ringworm,2019-09,England,27,44752,122,0.06
Cattle,AnteMortem,Ringworm,2019-07,Wales,4,10249,15,0.039
Cattle,AnteMortem,Ringworm,2019-08,Wales,1,10664,14,0.009
Cattle,AnteMortem,Slaughtered in Lairage,2019-07,England,53,126930,136,0.042
Cattle,AnteMortem,Slaughtered in Lairage,2019-08,England,46,121464,133,0.038
Cattle,AnteMortem,Slaughtered in Lairage,2019-09,England,11,44752,122,0.025
Cattle,AnteMortem,Slaughtered in Lairage,2019-07,Wales,5,10249,15,0.049
Cattle,AnteMortem,Slaughtered in Lairage,2019-08,Wales,7,10664,14,0.066
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2019-07,England,136,126930,136,0.107
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2019-08,England,190,121464,133,0.156
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2019-09,England,75,44752,122,0.168
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2019-08,Wales,1,10664,14,0.009
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2019-09,Wales,1,3456,14,0.029
Cattle,AnteMortem,Suspect Fever,2019-08,England,4,121464,133,0.003
Cattle,AnteMortem,Suspect Notifiable Diseases,2019-07,England,5,126930,136,0.004
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2019-07,England,4,126930,136,0.003
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2019-08,England,4,121464,133,0.003
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2019-09,England,2,44752,122,0.004
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2019-07,Wales,3,10249,15,0.029
Cattle,AnteMortem,Trauma – Soft Tissue,2019-07,England,48,126930,136,0.038
Cattle,AnteMortem,Trauma – Soft Tissue,2019-08,England,39,121464,133,0.032
Cattle,AnteMortem,Trauma – Soft Tissue,2019-09,England,17,44752,122,0.038
Cattle,AnteMortem,Trauma – Soft Tissue,2019-07,Wales,8,10249,15,0.078
Cattle,AnteMortem,Trauma – Soft Tissue,2019-08,Wales,8,10664,14,0.075
Cattle,AnteMortem,Trauma – Soft Tissue,2019-09,Wales,3,3456,14,0.087
Cattle,Carcases,Abscesses – Forequarters,2019-07,England,307,126930,136,0.242
Cattle,Carcases,Abscesses – Forequarters,2019-08,England,272,121464,133,0.224
Cattle,Carcases,Abscesses – Forequarters,2019-09,England,94,44752,122,0.21
Cattle,Carcases,Abscesses – Forequarters,2019-07,Wales,2,10249,15,0.02
Cattle,Carcases,Abscesses – Forequarters,2019-08,Wales,3,10664,14,0.028
Cattle,Carcases,Abscesses – Hindquarters,2019-07,England,401,126930,136,0.316
Cattle,Carcases,Abscesses – Hindquarters,2019-08,England,453,121464,133,0.373
Cattle,Carcases,Abscesses – Hindquarters,2019-09,England,164,44752,122,0.366
Cattle,Carcases,Abscesses – Hindquarters,2019-07,Wales,8,10249,15,0.078
Cattle,Carcases,Abscesses – Hindquarters,2019-08,Wales,9,10664,14,0.084
Cattle,Carcases,Abscesses – Hindquarters,2019-09,Wales,2,3456,14,0.058
Cattle,Carcases,Abscesses – Neck,2019-07,England,96,126930,136,0.076
Cattle,Carcases,Abscesses – Neck,2019-08,England,86,121464,133,0.071
Cattle,Carcases,Abscesses – Neck,2019-09,England,37,44752,122,0.083
Cattle,Carcases,Abscesses – Neck,2019-09,Wales,1,3456,14,0.029
Cattle,Carcases,Bruising,2019-07,England,1739,126930,136,1.37
Cattle,Carcases,Bruising,2019-08,England,1490,121464,133,1.227
Cattle,Carcases,Bruising,2019-09,England,563,44752,122,1.258
Cattle,Carcases,Bruising,2019-07,Wales,3,10249,15,0.029
Cattle,Carcases,Bruising,2019-08,Wales,2,10664,14,0.019
Cattle,Carcases,Bruising,2019-09,Wales,2,3456,14,0.058
Cattle,Carcases,Contamination,2019-07,England,3175,126930,136,2.501
Cattle,Carcases,Contamination,2019-08,England,3162,121464,133,2.603
Cattle,Carcases,Contamination,2019-09,England,1140,44752,122,2.547
Cattle,Carcases,Contamination,2019-07,Wales,682,10249,15,6.654
Cattle,Carcases,Contamination,2019-08,Wales,646,10664,14,6.058
Cattle,Carcases,Contamination,2019-09,Wales,124,3456,14,3.588
Cattle,Carcases,Cysticercus bovis,2019-07,England,5,126930,136,0.004
Cattle,Carcases,Cysticercus bovis,2019-08,England,1,121464,133,0.001
Cattle,Carcases,Hydatid Cyst,2019-07,England,2,126930,136,0.002
Cattle,Carcases,Hydatid Cyst,2019-08,England,35,121464,133,0.029
Cattle,Carcases,Hydatid Cyst,2019-09,England,1,44752,122,0.002
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2019-07,England,424,126930,136,0.334
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2019-08,England,441,121464,133,0.363
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2019-09,England,146,44752,122,0.326
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2019-07,Wales,3,10249,15,0.029
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2019-08,Wales,14,10664,14,0.131
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2019-09,Wales,6,3456,14,0.174
Cattle,Carcases,Localised Tuberculosis (suspect) *,2019-08,England,2,121464,133,0.002
Cattle,Carcases,Localised Tuberculosis (suspect) *,2019-09,England,2,44752,122,0.004
Cattle,Carcases,Other,2019-07,England,1931,126930,136,1.521
Cattle,Carcases,Other,2019-08,England,1878,121464,133,1.546
Cattle,Carcases,Other,2019-09,England,778,44752,122,1.738
Cattle,Carcases,Other,2019-07,Wales,3,10249,15,0.029
Cattle,Carcases,Other,2019-08,Wales,5,10664,14,0.047
Cattle,Head,Contamination,2019-07,England,1857,126930,136,1.463
Cattle,Head,Contamination,2019-08,England,2276,121464,133,1.874
Cattle,Head,Contamination,2019-09,England,860,44752,122,1.922
Cattle,Head,Contamination,2019-07,Wales,26,10249,15,0.254
Cattle,Head,Cysticercus bovis,2019-07,England,1,126930,136,0.001
Cattle,Head,Cysticercus bovis,2019-08,England,1,121464,133,0.001
Cattle,Head,Cysticercus bovis,2019-09,England,2,44752,122,0.004
Cattle,Head,Hydatid Cyst,2019-08,England,5,121464,133,0.004
Cattle,Head,Other,2019-07,England,834,126930,136,0.657
Cattle,Head,Other,2019-08,England,638,121464,133,0.525
Cattle,Head,Other,2019-09,England,225,44752,122,0.503
Cattle,Head,Other,2019-07,Wales,27,10249,15,0.263
Cattle,Head,Other,2019-08,Wales,52,10664,14,0.488
Cattle,Head,Other,2019-09,Wales,7,3456,14,0.203
Cattle,Offal,Contamination,2019-07,England,7664,126930,136,6.038
Cattle,Offal,Contamination,2019-08,England,6452,121464,133,5.312
Cattle,Offal,Contamination,2019-09,England,2354,44752,122,5.26
Cattle,Offal,Contamination,2019-07,Wales,106,10249,15,1.034
Cattle,Offal,Contamination,2019-08,Wales,110,10664,14,1.032
Cattle,Offal,Contamination,2019-09,Wales,87,3456,14,2.517
Cattle,Offal,Cysticercus bovis,2019-07,England,13,126930,136,0.01
Cattle,Offal,Cysticercus bovis,2019-08,England,7,121464,133,0.006
Cattle,Offal,Cysticercus bovis,2019-09,England,8,44752,122,0.018
Cattle,Offal,Cysticercus bovis,2019-07,Wales,4,10249,15,0.039
Cattle,Offal,Cysticercus bovis,2019-08,Wales,3,10664,14,0.028
Cattle,Offal,Cysticercus bovis,2019-09,Wales,2,3456,14,0.058
Cattle,Offal,Fluke Immature,2019-07,England,4580,126930,136,3.608
Cattle,Offal,Fluke Immature,2019-08,England,4353,121464,133,3.584
Cattle,Offal,Fluke Immature,2019-09,England,1658,44752,122,3.705
Cattle,Offal,Fluke Immature,2019-07,Wales,93,10249,15,0.907
Cattle,Offal,Fluke Immature,2019-08,Wales,120,10664,14,1.125
Cattle,Offal,Fluke Immature,2019-09,Wales,48,3456,14,1.389
Cattle,Offal,Fluke Mature,2019-07,England,9307,126930,136,7.332
Cattle,Offal,Fluke Mature,2019-08,England,8558,121464,133,7.046
Cattle,Offal,Fluke Mature,2019-09,England,3153,44752,122,7.045
Cattle,Offal,Fluke Mature,2019-07,Wales,840,10249,15,8.196
Cattle,Offal,Fluke Mature,2019-08,Wales,844,10664,14,7.914
Cattle,Offal,Fluke Mature,2019-09,Wales,339,3456,14,9.809
Cattle,Offal,Hepatic Scarring,2019-07,England,1976,126930,136,1.557
Cattle,Offal,Hepatic Scarring,2019-08,England,2045,121464,133,1.684
Cattle,Offal,Hepatic Scarring,2019-09,England,752,44752,122,1.68
Cattle,Offal,Hepatic Scarring,2019-07,Wales,160,10249,15,1.561
Cattle,Offal,Hepatic Scarring,2019-08,Wales,148,10664,14,1.388
Cattle,Offal,Hepatic Scarring,2019-09,Wales,39,3456,14,1.128
Cattle,Offal,Historic Liver Scarring,2019-09,England,1,44752,122,0.002
Cattle,Offal,Hydatid Cyst,2019-09,England,4,44752,122,0.009
Cattle,Offal,Hydatid Cysts,2019-07,England,59,126930,136,0.046
Cattle,Offal,Hydatid Cysts,2019-08,England,72,121464,133,0.059
Cattle,Offal,Hydatid Cysts,2019-09,England,14,44752,122,0.031
Cattle,Offal,Hydatid Cysts,2019-07,Wales,3,10249,15,0.029
Cattle,Offal,Hydatid Cysts,2019-08,Wales,1,10664,14,0.009
Cattle,Offal,Hydatid Cysts,2019-09,Wales,2,3456,14,0.058
Cattle,Offal,Kidney Lesions ,2019-09,England,4,44752,122,0.009
Cattle,Offal,Liver Abscesses,2019-07,England,6558,126930,136,5.167
Cattle,Offal,Liver Abscesses,2019-08,England,6013,121464,133,4.95
Cattle,Offal,Liver Abscesses,2019-09,England,2112,44752,122,4.719
