Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Calves,Offal,Lungworm,2020-05,England,2,3700,22,0.054
Calves,Offal,Lungworm,2020-06,England,2,3282,24,0.061
Calves,Offal,Other,2020-04,England,79,4937,24,1.6
Calves,Offal,Other,2020-05,England,135,3700,22,3.649
Calves,Offal,Other,2020-06,England,86,3282,24,2.62
Calves,Offal,Other,2020-05,Wales,1,1026,3,0.097
Calves,Offal,Other,2020-06,Wales,18,794,2,2.267
Calves,Offal,Pleurisy,2020-04,England,21,4937,24,0.425
Calves,Offal,Pleurisy,2020-05,England,20,3700,22,0.541
Calves,Offal,Pleurisy,2020-06,England,29,3282,24,0.884
Calves,Offal,Pleurisy,2020-06,Wales,1,794,2,0.126
Calves,Offal,Pneumonia,2020-04,England,327,4937,24,6.623
Calves,Offal,Pneumonia,2020-05,England,260,3700,22,7.027
Calves,Offal,Pneumonia,2020-06,England,299,3282,24,9.11
Calves,Offal,Pneumonia,2020-04,Wales,30,1681,2,1.785
Calves,Offal,Pneumonia,2020-05,Wales,6,1026,3,0.585
Calves,Offal,Pneumonia,2020-06,Wales,3,794,2,0.378
Calves,Offal,Traumatic Pericarditis,2020-04,England,7,4937,24,0.142
Calves,Offal,Traumatic Pericarditis,2020-05,England,2,3700,22,0.054
Calves,Offal,Traumatic Pericarditis,2020-06,England,2,3282,24,0.061
Calves,Offal,Traumatic Pericarditis,2020-04,Wales,1,1681,2,0.059
Calves,Total Rejections,Abnormal Odour - Uraemia,2020-04,England,2,4937,24,0.041
Calves,Total Rejections,Generalised Oedema/Emaciation,2020-04,England,1,4937,24,0.02
Calves,Total Rejections,Generalised Oedema/Emaciation,2020-05,England,3,3700,22,0.081
Calves,Total Rejections,Generalised Oedema/Emaciation,2020-06,England,1,3282,24,0.03
Calves,Total Rejections,Generalised Oedema/Emaciation,2020-04,Wales,2,1681,2,0.119
Calves,Total Rejections,Generalised TB (Suspect),2020-04,England,1,4937,24,0.02
Calves,Total Rejections,Generalised TB (Suspect),2020-06,Wales,19,794,2,2.393
Calves,Total Rejections,Immaturity/ Less than 7 days old,2020-04,England,7,4937,24,0.142
Calves,Total Rejections,Immaturity/ Less than 7 days old,2020-05,England,1,3700,22,0.027
Calves,Total Rejections,Immaturity/ Less than 7 days old,2020-04,Wales,2,1681,2,0.119
Calves,Total Rejections,Jaundice,2020-06,England,2,3282,24,0.061
Calves,Total Rejections,Navel ill/joint ill for young animals,2020-04,England,12,4937,24,0.243
Calves,Total Rejections,Navel ill/joint ill for young animals,2020-05,England,2,3700,22,0.054
Calves,Total Rejections,Navel ill/joint ill for young animals,2020-06,England,8,3282,24,0.244
Calves,Total Rejections,Navel ill/joint ill for young animals,2020-04,Wales,3,1681,2,0.178
Calves,Total Rejections,Navel ill/joint ill for young animals,2020-05,Wales,9,1026,3,0.877
Calves,Total Rejections,Navel ill/joint ill for young animals,2020-06,Wales,3,794,2,0.378
Calves,Total Rejections,Other,2020-04,England,4,4937,24,0.081
Calves,Total Rejections,Other,2020-05,England,1,3700,22,0.027
Calves,Total Rejections,Other,2020-06,England,1,3282,24,0.03
Calves,Total Rejections,Other,2020-04,Wales,1,1681,2,0.059
Calves,Total Rejections,Other,2020-06,Wales,1,794,2,0.126
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2020-04,England,2,4937,24,0.041
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2020-05,England,1,3700,22,0.027
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2020-06,England,6,3282,24,0.183
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2020-04,Wales,9,1681,2,0.535
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2020-06,Wales,1,794,2,0.126
Calves,Total Rejections,Septicaemia / Fever,2020-04,England,10,4937,24,0.203
Calves,Total Rejections,Septicaemia / Fever,2020-05,England,9,3700,22,0.243
Calves,Total Rejections,Septicaemia / Fever,2020-06,England,9,3282,24,0.274
Calves,Total Rejections,Septicaemia / Fever,2020-04,Wales,13,1681,2,0.773
Calves,Total Rejections,Septicaemia / Fever,2020-05,Wales,2,1026,3,0.195
Calves,Total Rejections,Septicaemia / Fever,2020-06,Wales,2,794,2,0.252
Cattle,AnteMortem,Abnormal Respiratory Signs,2020-04,England,181,114574,127,0.158
Cattle,AnteMortem,Abnormal Respiratory Signs,2020-05,England,127,112022,126,0.113
Cattle,AnteMortem,Abnormal Respiratory Signs,2020-06,England,200,140827,125,0.142
Cattle,AnteMortem,Abnormal Respiratory Signs,2020-04,Wales,2,10928,14,0.018
Cattle,AnteMortem,Abnormal Respiratory Signs,2020-05,Wales,7,10296,14,0.068
Cattle,AnteMortem,Abnormal Respiratory Signs,2020-06,Wales,2,12226,14,0.016
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2020-04,England,15,114574,127,0.013
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2020-05,England,28,112022,126,0.025
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2020-06,England,22,140827,125,0.016
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2020-05,Wales,1,10296,14,0.01
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2020-06,Wales,2,12226,14,0.016
Cattle,AnteMortem,Dead in Lairage (DIL),2020-04,England,2,114574,127,0.002
Cattle,AnteMortem,Dead in Lairage (DIL),2020-05,England,2,112022,126,0.002
Cattle,AnteMortem,Dead in Lairage (DIL),2020-05,England,3,112022,126,0.003
Cattle,AnteMortem,Dead in Lairage (DIL),2020-06,England,3,140827,125,0.002
Cattle,AnteMortem,Dead in Lairage (DIL),2020-06,England,5,140827,125,0.004
Cattle,AnteMortem,Dead in Lairage (DIL),2020-06,Wales,1,12226,14,0.008
Cattle,AnteMortem,Dead in Lairage (DIL),2020-06,Wales,1,12226,14,0.008
Cattle,AnteMortem,Dead on Arrival (DOA),2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Dead on Arrival (DOA),2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Dead on Arrival (DOA),2020-05,England,1,112022,126,0.001
Cattle,AnteMortem,Dead on Arrival (DOA),2020-05,England,6,112022,126,0.005
Cattle,AnteMortem,Dead on Arrival (DOA),2020-06,England,3,140827,125,0.002
Cattle,AnteMortem,Dead on Arrival (DOA),2020-06,England,7,140827,125,0.005
Cattle,AnteMortem,Dermatitis,2020-04,England,75,114574,127,0.065
Cattle,AnteMortem,Dermatitis,2020-05,England,44,112022,126,0.039
Cattle,AnteMortem,Dermatitis,2020-06,England,67,140827,125,0.048
Cattle,AnteMortem,Dermatitis,2020-04,Wales,4,10928,14,0.037
Cattle,AnteMortem,Dermatitis,2020-05,Wales,2,10296,14,0.019
Cattle,AnteMortem,Dermatitis,2020-06,Wales,7,12226,14,0.057
Cattle,AnteMortem,Diarrhoea,2020-04,England,123,114574,127,0.107
Cattle,AnteMortem,Diarrhoea,2020-05,England,157,112022,126,0.14
Cattle,AnteMortem,Diarrhoea,2020-06,England,429,140827,125,0.305
Cattle,AnteMortem,Diarrhoea,2020-06,Wales,1,12226,14,0.008
Cattle,AnteMortem,Ectoparasites – Generalised,2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Ectoparasites – Localised,2020-04,England,4,114574,127,0.003
Cattle,AnteMortem,Ectoparasites – Localised,2020-05,England,1,112022,126,0.001
Cattle,AnteMortem,Ectoparasites – Localised,2020-06,England,5,140827,125,0.004
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-04,England,642,114574,127,0.56
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-04,England,4,114574,127,0.003
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-05,England,686,112022,126,0.612
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-05,England,2,112022,126,0.002
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-06,England,658,140827,125,0.467
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-06,England,5,140827,125,0.004
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-04,Wales,3,10928,14,0.027
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-05,Wales,9,10296,14,0.087
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-06,Wales,18,12226,14,0.147
Cattle,AnteMortem,Emergency Slaughter on Farm ,2020-06,Wales,2,12226,14,0.016
Cattle,AnteMortem,Eye Condition,2020-04,England,70,114574,127,0.061
Cattle,AnteMortem,Eye Condition,2020-05,England,62,112022,126,0.055
Cattle,AnteMortem,Eye Condition,2020-06,England,72,140827,125,0.051
Cattle,AnteMortem,Eye Condition,2020-04,Wales,2,10928,14,0.018
Cattle,AnteMortem,Eye Condition,2020-05,Wales,8,10296,14,0.078
Cattle,AnteMortem,Eye Condition,2020-06,Wales,6,12226,14,0.049
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-04,England,254,114574,127,0.222
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-05,England,299,112022,126,0.267
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-06,England,380,140827,125,0.27
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-06,England,1,140827,125,0.001
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-04,Wales,12,10928,14,0.11
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-05,Wales,3,10296,14,0.029
Cattle,AnteMortem,Lameness – Foot Lesion(s),2020-06,Wales,16,12226,14,0.131
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-04,England,71,114574,127,0.062
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-05,England,102,112022,126,0.091
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-06,England,175,140827,125,0.124
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-04,Wales,9,10928,14,0.082
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-05,Wales,11,10296,14,0.107
Cattle,AnteMortem,Lameness – Joint/Leg Lesion(s),2020-06,Wales,22,12226,14,0.18
Cattle,AnteMortem,Lameness – Not Defined,2020-04,England,226,114574,127,0.197
Cattle,AnteMortem,Lameness – Not Defined,2020-05,England,265,112022,126,0.237
Cattle,AnteMortem,Lameness – Not Defined,2020-06,England,445,140827,125,0.316
Cattle,AnteMortem,Lameness – Not Defined,2020-04,Wales,32,10928,14,0.293
Cattle,AnteMortem,Lameness – Not Defined,2020-05,Wales,69,10296,14,0.67
Cattle,AnteMortem,Lameness – Not Defined,2020-06,Wales,55,12226,14,0.45
Cattle,AnteMortem,Localised Swelling/Lumps,2020-04,England,96,114574,127,0.084
Cattle,AnteMortem,Localised Swelling/Lumps,2020-05,England,122,112022,126,0.109
Cattle,AnteMortem,Localised Swelling/Lumps,2020-06,England,175,140827,125,0.124
Cattle,AnteMortem,Localised Swelling/Lumps,2020-05,Wales,1,10296,14,0.01
Cattle,AnteMortem,Localised Swelling/Lumps,2020-06,Wales,6,12226,14,0.049
Cattle,AnteMortem,Mastitis,2020-04,England,76,114574,127,0.066
Cattle,AnteMortem,Mastitis,2020-05,England,1,112022,126,0.001
Cattle,AnteMortem,Mastitis,2020-05,England,94,112022,126,0.084
Cattle,AnteMortem,Mastitis,2020-06,England,96,140827,125,0.068
Cattle,AnteMortem,Mastitis,2020-05,Wales,1,10296,14,0.01
Cattle,AnteMortem,Moribund/ Recumbent,2020-04,England,4,114574,127,0.003
Cattle,AnteMortem,Moribund/ Recumbent,2020-05,England,2,112022,126,0.002
Cattle,AnteMortem,Moribund/ Recumbent,2020-05,England,3,112022,126,0.003
Cattle,AnteMortem,Moribund/ Recumbent,2020-06,England,6,140827,125,0.004
Cattle,AnteMortem,Moribund/ Recumbent,2020-06,England,1,140827,125,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2020-05,England,2,112022,126,0.002
Cattle,AnteMortem,Neurological/Nervous Signs,2020-06,England,1,140827,125,0.001
Cattle,AnteMortem,Neurological/Nervous Signs,2020-04,Wales,1,10928,14,0.009
Cattle,AnteMortem,Other,2020-04,England,12,114574,127,0.01
Cattle,AnteMortem,Other,2020-05,England,16,112022,126,0.014
Cattle,AnteMortem,Other,2020-06,England,1,140827,125,0.001
Cattle,AnteMortem,Other,2020-06,England,32,140827,125,0.023
Cattle,AnteMortem,Papilloma,2020-04,England,61,114574,127,0.053
Cattle,AnteMortem,Papilloma,2020-05,England,68,112022,126,0.061
Cattle,AnteMortem,Papilloma,2020-06,England,74,140827,125,0.053
Cattle,AnteMortem,Papilloma,2020-06,Wales,2,12226,14,0.016
Cattle,AnteMortem,Peri-parturition,2020-05,England,2,112022,126,0.002
Cattle,AnteMortem,Peri-parturition,2020-06,Wales,1,12226,14,0.008
Cattle,AnteMortem,Prolapsed Uterus,2020-04,England,1,114574,127,0.001
Cattle,AnteMortem,Prolapsed Uterus,2020-06,England,2,140827,125,0.001
Cattle,AnteMortem,Ringworm,2020-04,England,90,114574,127,0.079
Cattle,AnteMortem,Ringworm,2020-05,England,169,112022,126,0.151
Cattle,AnteMortem,Ringworm,2020-06,England,181,140827,125,0.129
Cattle,AnteMortem,Slaughtered in Lairage,2020-04,England,7,114574,127,0.006
Cattle,AnteMortem,Slaughtered in Lairage,2020-04,England,24,114574,127,0.021
Cattle,AnteMortem,Slaughtered in Lairage,2020-05,England,6,112022,126,0.005
Cattle,AnteMortem,Slaughtered in Lairage,2020-05,England,29,112022,126,0.026
Cattle,AnteMortem,Slaughtered in Lairage,2020-06,England,3,140827,125,0.002
Cattle,AnteMortem,Slaughtered in Lairage,2020-06,England,34,140827,125,0.024
Cattle,AnteMortem,Slaughtered in Lairage,2020-04,Wales,3,10928,14,0.027
Cattle,AnteMortem,Slaughtered in Lairage,2020-04,Wales,4,10928,14,0.037
Cattle,AnteMortem,Slaughtered in Lairage,2020-05,Wales,4,10296,14,0.039
Cattle,AnteMortem,Slaughtered in Lairage,2020-05,Wales,4,10296,14,0.039
Cattle,AnteMortem,Slaughtered in Lairage,2020-06,Wales,3,12226,14,0.025
Cattle,AnteMortem,Slaughtered in Lairage,2020-06,Wales,4,12226,14,0.033
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-04,England,121,114574,127,0.106
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-04,England,6,114574,127,0.005
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-05,England,100,112022,126,0.089
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-05,England,4,112022,126,0.004
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-06,England,138,140827,125,0.098
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-04,Wales,4,10928,14,0.037
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-05,Wales,2,10296,14,0.019
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-06,Wales,3,12226,14,0.025
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2020-06,Wales,1,12226,14,0.008
Cattle,AnteMortem,Suspect Fever,2020-04,England,2,114574,127,0.002
Cattle,AnteMortem,Suspect Fever,2020-05,England,1,112022,126,0.001
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2020-04,England,3,114574,127,0.003
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2020-05,England,5,112022,126,0.004
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2020-06,England,1,140827,125,0.001
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2020-06,England,8,140827,125,0.006
Cattle,AnteMortem,Trauma – Fracture/ Dislocations,2020-06,Wales,1,12226,14,0.008
Cattle,AnteMortem,Trauma – Soft Tissue,2020-04,England,11,114574,127,0.01
Cattle,AnteMortem,Trauma – Soft Tissue,2020-05,England,27,112022,126,0.024
Cattle,AnteMortem,Trauma – Soft Tissue,2020-06,England,38,140827,125,0.027
Cattle,AnteMortem,Trauma – Soft Tissue,2020-04,Wales,4,10928,14,0.037
Cattle,AnteMortem,Trauma – Soft Tissue,2020-05,Wales,1,10296,14,0.01
Cattle,AnteMortem,Trauma – Soft Tissue,2020-06,Wales,5,12226,14,0.041
Cattle,Carcases,Abscesses – Forequarters,2020-04,England,291,114574,127,0.254
Cattle,Carcases,Abscesses – Forequarters,2020-05,England,245,112022,126,0.219
Cattle,Carcases,Abscesses – Forequarters,2020-06,England,272,140827,125,0.193
Cattle,Carcases,Abscesses – Forequarters,2020-04,Wales,1,10928,14,0.009
Cattle,Carcases,Abscesses – Hindquarters,2020-04,England,427,114574,127,0.373
Cattle,Carcases,Abscesses – Hindquarters,2020-05,England,448,112022,126,0.4
Cattle,Carcases,Abscesses – Hindquarters,2020-06,England,527,140827,125,0.374
Cattle,Carcases,Abscesses – Hindquarters,2020-04,Wales,3,10928,14,0.027
Cattle,Carcases,Abscesses – Hindquarters,2020-05,Wales,2,10296,14,0.019
Cattle,Carcases,Abscesses – Hindquarters,2020-06,Wales,4,12226,14,0.033
Cattle,Carcases,Abscesses – Neck,2020-04,England,56,114574,127,0.049
Cattle,Carcases,Abscesses – Neck,2020-05,England,72,112022,126,0.064
Cattle,Carcases,Abscesses – Neck,2020-06,England,79,140827,125,0.056
Cattle,Carcases,Abscesses – Neck,2020-05,Wales,1,10296,14,0.01
Cattle,Carcases,Bruising,2020-04,England,2057,114574,127,1.795
Cattle,Carcases,Bruising,2020-05,England,1720,112022,126,1.535
Cattle,Carcases,Bruising,2020-06,England,1750,140827,125,1.243
Cattle,Carcases,Bruising,2020-06,Wales,5,12226,14,0.041
Cattle,Carcases,Contamination,2020-04,England,2956,114574,127,2.58
Cattle,Carcases,Contamination,2020-05,England,3474,112022,126,3.101
Cattle,Carcases,Contamination,2020-06,England,3731,140827,125,2.649
Cattle,Carcases,Contamination,2020-04,Wales,220,10928,14,2.013
Cattle,Carcases,Contamination,2020-05,Wales,331,10296,14,3.215
Cattle,Carcases,Contamination,2020-06,Wales,756,12226,14,6.184
Cattle,Carcases,Cysticercus bovis,2020-04,England,3,114574,127,0.003
Cattle,Carcases,Cysticercus bovis,2020-05,England,3,112022,126,0.003
Cattle,Carcases,Cysticercus bovis,2020-06,England,2,140827,125,0.001
Cattle,Carcases,Generalised Tuberculosis (suspect) *,2020-04,England,6,114574,127,0.005
Cattle,Carcases,Generalised Tuberculosis (suspect) *,2020-06,England,1,140827,125,0.001
Cattle,Carcases,Hydatid Cyst,2020-04,England,1,114574,127,0.001
Cattle,Carcases,Hydatid Cyst,2020-05,England,1,112022,126,0.001
Cattle,Carcases,Hydatid Cyst,2020-06,England,6,140827,125,0.004
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2020-04,England,365,114574,127,0.319
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2020-05,England,416,112022,126,0.371
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2020-06,England,394,140827,125,0.28
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2020-04,Wales,2,10928,14,0.018
