Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Calves,Head,Contamination,2018-08,England,29,8167,24,0.355
Calves,Head,Contamination,2018-09,England,33,10058,24,0.328
Calves,Head,Other,2018-08,England,1,8167,24,0.012
Calves,Head,Other,2018-09,England,3,10058,24,0.03
Calves,Head,Other,2018-08,Wales,4,819,1,0.488
Calves,Head,Other,2018-09,Wales,2,771,1,0.259
Calves,Offal,Contamination,2018-07,England,140,5269,29,2.657
Calves,Offal,Contamination,2018-08,England,131,8167,24,1.604
Calves,Offal,Contamination,2018-09,England,183,10058,24,1.819
Calves,Offal,Contamination,2018-07,Wales,10,532,2,1.88
Calves,Offal,Contamination,2018-08,Wales,13,819,1,1.587
Calves,Offal,Contamination,2018-09,Wales,4,771,1,0.519
Calves,Offal,Cysticercus bovis,2018-08,England,1,8167,24,0.012
Calves,Offal,Fluke Immature,2018-07,England,30,5269,29,0.569
Calves,Offal,Fluke Immature,2018-08,England,4,8167,24,0.049
Calves,Offal,Fluke Immature,2018-09,England,19,10058,24,0.189
Calves,Offal,Fluke Mature,2018-07,England,39,5269,29,0.74
Calves,Offal,Fluke Mature,2018-08,England,26,8167,24,0.318
Calves,Offal,Fluke Mature,2018-09,England,16,10058,24,0.159
Calves,Offal,Fluke Mature,2018-07,Wales,1,532,2,0.188
Calves,Offal,Hepatic Scarring,2018-07,England,8,5269,29,0.152
Calves,Offal,Hepatic Scarring,2018-08,England,5,8167,24,0.061
Calves,Offal,Hepatic Scarring,2018-09,England,4,10058,24,0.04
Calves,Offal,Hydatid Cysts,2018-08,England,7,8167,24,0.086
Calves,Offal,Hydatid Cysts,2018-09,England,1,10058,24,0.01
Calves,Offal,Liver Abscesses,2018-07,England,47,5269,29,0.892
Calves,Offal,Liver Abscesses,2018-08,England,21,8167,24,0.257
Calves,Offal,Liver Abscesses,2018-09,England,35,10058,24,0.348
Calves,Offal,Liver Abscesses,2018-07,Wales,1,532,2,0.188
Calves,Offal,Liver Abscesses,2018-09,Wales,1,771,1,0.13
Calves,Offal,Lungworm,2018-07,England,2,5269,29,0.038
Calves,Offal,Lungworm,2018-08,England,22,8167,24,0.269
Calves,Offal,Lungworm,2018-09,England,2,10058,24,0.02
Calves,Offal,Other,2018-07,England,145,5269,29,2.752
Calves,Offal,Other,2018-08,England,165,8167,24,2.02
Calves,Offal,Other,2018-09,England,232,10058,24,2.307
Calves,Offal,Other,2018-08,Wales,1,819,1,0.122
Calves,Offal,Pleurisy,2018-07,England,14,5269,29,0.266
Calves,Offal,Pleurisy,2018-08,England,25,8167,24,0.306
Calves,Offal,Pleurisy,2018-09,England,13,10058,24,0.129
Calves,Offal,Pleurisy,2018-09,Wales,1,771,1,0.13
Calves,Offal,Pneumonia,2018-07,England,312,5269,29,5.921
Calves,Offal,Pneumonia,2018-08,England,449,8167,24,5.498
Calves,Offal,Pneumonia,2018-09,England,418,10058,24,4.156
Calves,Offal,Pneumonia,2018-07,Wales,22,532,2,4.135
Calves,Offal,Pneumonia,2018-08,Wales,19,819,1,2.32
Calves,Offal,Pneumonia,2018-09,Wales,25,771,1,3.243
Calves,Offal,Traumatic Pericarditis,2018-09,England,3,10058,24,0.03
Calves,Total Rejections,Abnormal Odour - Uraemia,2018-07,England,1,5269,29,0.019
Calves,Total Rejections,Abnormal Odour - Uraemia,2018-09,Wales,1,771,1,0.13
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-07,England,1,5269,29,0.019
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-08,England,3,8167,24,0.037
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-09,England,4,10058,24,0.04
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-07,Wales,2,532,2,0.376
Calves,Total Rejections,Generalised Oedema/Emaciation,2018-09,Wales,3,771,1,0.389
Calves,Total Rejections,Hydatidosis,2018-09,England,1,10058,24,0.01
Calves,Total Rejections,Immaturity/ Less than 7 days old,2018-07,England,1,5269,29,0.019
Calves,Total Rejections,Immaturity/ Less than 7 days old,2018-08,England,1,8167,24,0.012
Calves,Total Rejections,Immaturity/ Less than 7 days old,2018-09,England,1,10058,24,0.01
Calves,Total Rejections,Jaundice,2018-09,England,1,10058,24,0.01
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-07,England,19,5269,29,0.361
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-08,England,21,8167,24,0.257
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-09,England,15,10058,24,0.149
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-07,Wales,2,532,2,0.376
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-08,Wales,2,819,1,0.244
Calves,Total Rejections,Navel ill/joint ill for young animals,2018-09,Wales,4,771,1,0.519
Calves,Total Rejections,Other,2018-07,England,2,5269,29,0.038
Calves,Total Rejections,Other,2018-08,England,4,8167,24,0.049
Calves,Total Rejections,Other,2018-09,England,2,10058,24,0.02
Calves,Total Rejections,Other,2018-07,Wales,4,532,2,0.752
Calves,Total Rejections,Other,2018-08,Wales,1,819,1,0.122
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-07,England,4,5269,29,0.076
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-08,England,4,8167,24,0.049
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-09,England,1,10058,24,0.01
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-07,Wales,1,532,2,0.188
Calves,Total Rejections,Pyaemia/ Multiple abscesses,2018-09,Wales,3,771,1,0.389
Calves,Total Rejections,Septicaemia / Fever,2018-07,England,8,5269,29,0.152
Calves,Total Rejections,Septicaemia / Fever,2018-08,England,7,8167,24,0.086
Calves,Total Rejections,Septicaemia / Fever,2018-09,England,15,10058,24,0.149
Calves,Total Rejections,Septicaemia / Fever,2018-07,Wales,1,532,2,0.188
Calves,Total Rejections,Septicaemia / Fever,2018-08,Wales,7,819,1,0.855
Calves,Total Rejections,Septicaemia / Fever,2018-09,Wales,10,771,1,1.297
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-07,England,364,130209,145,0.28
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-08,England,332,122405,142,0.271
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-09,England,386,122546,140,0.315
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-07,Wales,13,9858,15,0.132
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-08,Wales,9,10634,15,0.085
Cattle,AnteMortem,Abnormal Respiratory Signs,2018-09,Wales,2,10809,16,0.019
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-07,England,30,130209,145,0.023
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-08,England,32,122405,142,0.026
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-09,England,47,122546,140,0.038
Cattle,AnteMortem,Abnormal Swelling (e.g.Bloat) ,2018-09,Wales,1,10809,16,0.009
Cattle,AnteMortem,Dead in Lairage (DIL),2018-07,England,5,130209,145,0.004
Cattle,AnteMortem,Dead in Lairage (DIL),2018-08,England,4,122405,142,0.003
Cattle,AnteMortem,Dead in Lairage (DIL),2018-09,England,10,122546,140,0.008
Cattle,AnteMortem,Dead in Lairage (DIL),2018-07,Wales,2,9858,15,0.02
Cattle,AnteMortem,Dead on Arrival (DOA),2018-07,England,7,130209,145,0.005
Cattle,AnteMortem,Dead on Arrival (DOA),2018-08,England,1,122405,142,0.001
Cattle,AnteMortem,Dead on Arrival (DOA),2018-09,England,3,122546,140,0.002
Cattle,AnteMortem,Dermatitis,2018-07,England,104,130209,145,0.08
Cattle,AnteMortem,Dermatitis,2018-08,England,127,122405,142,0.104
Cattle,AnteMortem,Dermatitis,2018-09,England,114,122546,140,0.093
Cattle,AnteMortem,Dermatitis,2018-07,Wales,6,9858,15,0.061
Cattle,AnteMortem,Dermatitis,2018-08,Wales,2,10634,15,0.019
Cattle,AnteMortem,Dermatitis,2018-09,Wales,4,10809,16,0.037
Cattle,AnteMortem,Diarrhoea,2018-07,England,285,130209,145,0.219
Cattle,AnteMortem,Diarrhoea,2018-08,England,268,122405,142,0.219
Cattle,AnteMortem,Diarrhoea,2018-09,England,223,122546,140,0.182
Cattle,AnteMortem,Diarrhoea,2018-07,Wales,15,9858,15,0.152
Cattle,AnteMortem,Diarrhoea,2018-08,Wales,7,10634,15,0.066
Cattle,AnteMortem,Diarrhoea,2018-09,Wales,11,10809,16,0.102
Cattle,AnteMortem,Ectoparasites ? Localised,2018-07,England,10,130209,145,0.008
Cattle,AnteMortem,Ectoparasites ? Localised,2018-08,England,9,122405,142,0.007
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-07,England,715,130209,145,0.549
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-08,England,448,122405,142,0.366
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-09,England,500,122546,140,0.408
Cattle,AnteMortem,Emergency Slaughter on Farm ,2018-08,Wales,1,10634,15,0.009
Cattle,AnteMortem,Eye Condition,2018-07,England,148,130209,145,0.114
Cattle,AnteMortem,Eye Condition,2018-08,England,107,122405,142,0.087
Cattle,AnteMortem,Eye Condition,2018-09,England,138,122546,140,0.113
Cattle,AnteMortem,Eye Condition,2018-07,Wales,10,9858,15,0.101
Cattle,AnteMortem,Eye Condition,2018-08,Wales,4,10634,15,0.038
Cattle,AnteMortem,Eye Condition,2018-09,Wales,1,10809,16,0.009
Cattle,AnteMortem,Lameness - Foot Lesion(s),2018-09,England,1,122546,140,0.001
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-07,England,574,130209,145,0.441
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-08,England,432,122405,142,0.353
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-09,England,478,122546,140,0.39
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-07,Wales,6,9858,15,0.061
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-08,Wales,12,10634,15,0.113
Cattle,AnteMortem,Lameness ? Foot Lesion(s),2018-09,Wales,1,10809,16,0.009
Cattle,AnteMortem,Lameness - Joint/Leg Lesion(s),2018-09,England,1,122546,140,0.001
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-07,England,316,130209,145,0.243
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-08,England,268,122405,142,0.219
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-09,England,336,122546,140,0.274
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-07,Wales,4,9858,15,0.041
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-08,Wales,10,10634,15,0.094
Cattle,AnteMortem,Lameness ? Joint/Leg Lesion(s),2018-09,Wales,2,10809,16,0.019
Cattle,AnteMortem,Lameness - Not Defined,2018-09,England,1,122546,140,0.001
Cattle,AnteMortem,Lameness ? Not Defined,2018-07,England,512,130209,145,0.393
Cattle,AnteMortem,Lameness ? Not Defined,2018-08,England,414,122405,142,0.338
Cattle,AnteMortem,Lameness ? Not Defined,2018-09,England,437,122546,140,0.357
Cattle,AnteMortem,Lameness ? Not Defined,2018-07,Wales,93,9858,15,0.943
Cattle,AnteMortem,Lameness ? Not Defined,2018-08,Wales,46,10634,15,0.433
Cattle,AnteMortem,Lameness ? Not Defined,2018-09,Wales,86,10809,16,0.796
Cattle,AnteMortem,Localised Swelling/Lumps,2018-07,England,219,130209,145,0.168
Cattle,AnteMortem,Localised Swelling/Lumps,2018-08,England,205,122405,142,0.167
Cattle,AnteMortem,Localised Swelling/Lumps,2018-09,England,226,122546,140,0.184
Cattle,AnteMortem,Localised Swelling/Lumps,2018-07,Wales,8,9858,15,0.081
Cattle,AnteMortem,Localised Swelling/Lumps,2018-09,Wales,1,10809,16,0.009
Cattle,AnteMortem,Mastitis,2018-07,England,391,130209,145,0.3
Cattle,AnteMortem,Mastitis,2018-08,England,397,122405,142,0.324
Cattle,AnteMortem,Mastitis,2018-09,England,463,122546,140,0.378
Cattle,AnteMortem,Mastitis,2018-07,Wales,1,9858,15,0.01
Cattle,AnteMortem,Mastitis,2018-08,Wales,19,10634,15,0.179
Cattle,AnteMortem,Moribund/ Recumbent,2018-07,England,4,130209,145,0.003
Cattle,AnteMortem,Moribund/ Recumbent,2018-08,England,5,122405,142,0.004
Cattle,AnteMortem,Moribund/ Recumbent,2018-09,England,9,122546,140,0.007
Cattle,AnteMortem,Moribund/ Recumbent,2018-07,Wales,1,9858,15,0.01
Cattle,AnteMortem,Mouth lesions,2018-07,England,7,130209,145,0.005
Cattle,AnteMortem,Mouth lesions,2018-08,England,4,122405,142,0.003
Cattle,AnteMortem,Mouth lesions,2018-09,England,11,122546,140,0.009
Cattle,AnteMortem,Neurological/Nervous Signs,2018-07,England,3,130209,145,0.002
Cattle,AnteMortem,Neurological/Nervous Signs,2018-08,England,2,122405,142,0.002
Cattle,AnteMortem,Neurological/Nervous Signs,2018-09,England,4,122546,140,0.003
Cattle,AnteMortem,Other,2018-07,England,50,130209,145,0.038
Cattle,AnteMortem,Other,2018-08,England,63,122405,142,0.051
Cattle,AnteMortem,Other,2018-09,England,53,122546,140,0.043
Cattle,AnteMortem,Other,2018-07,Wales,2,9858,15,0.02
Cattle,AnteMortem,Other,2018-08,Wales,5,10634,15,0.047
Cattle,AnteMortem,Other,2018-09,Wales,1,10809,16,0.009
Cattle,AnteMortem,Papilloma,2018-07,England,70,130209,145,0.054
Cattle,AnteMortem,Papilloma,2018-08,England,93,122405,142,0.076
Cattle,AnteMortem,Papilloma,2018-09,England,124,122546,140,0.101
Cattle,AnteMortem,Papilloma,2018-08,Wales,2,10634,15,0.019
Cattle,AnteMortem,Peri-parturition,2018-07,England,2,130209,145,0.002
Cattle,AnteMortem,Peri-parturition,2018-08,England,3,122405,142,0.002
Cattle,AnteMortem,Prolapsed Uterus,2018-07,England,9,130209,145,0.007
Cattle,AnteMortem,Prolapsed Uterus,2018-08,England,6,122405,142,0.005
Cattle,AnteMortem,Ringworm,2018-07,England,101,130209,145,0.078
Cattle,AnteMortem,Ringworm,2018-08,England,91,122405,142,0.074
Cattle,AnteMortem,Ringworm,2018-09,England,35,122546,140,0.029
Cattle,AnteMortem,Ringworm,2018-07,Wales,3,9858,15,0.03
Cattle,AnteMortem,Skin Condition,2018-09,England,1,122546,140,0.001
Cattle,AnteMortem,Slaughtered in Lairage,2018-07,England,62,130209,145,0.048
Cattle,AnteMortem,Slaughtered in Lairage,2018-08,England,66,122405,142,0.054
Cattle,AnteMortem,Slaughtered in Lairage,2018-09,England,62,122546,140,0.051
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-07,England,541,130209,145,0.415
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-08,England,574,122405,142,0.469
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-09,England,705,122546,140,0.575
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-07,Wales,1,9858,15,0.01
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-08,Wales,2,10634,15,0.019
Cattle,AnteMortem,Suspect Emaciation/Poor Condition,2018-09,Wales,1,10809,16,0.009
Cattle,AnteMortem,Suspect Fever,2018-07,England,1,130209,145,0.001
Cattle,AnteMortem,Suspect Fever,2018-08,England,11,122405,142,0.009
Cattle,AnteMortem,Suspect Fever,2018-09,England,4,122546,140,0.003
Cattle,AnteMortem,Suspect Notifiable Diseases,2018-08,England,12,122405,142,0.01
Cattle,AnteMortem,Suspect Notifiable Diseases,2018-09,England,2,122546,140,0.002
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-07,England,8,130209,145,0.006
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-08,England,9,122405,142,0.007
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-09,England,6,122546,140,0.005
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-07,Wales,1,9858,15,0.01
Cattle,AnteMortem,Trauma ? Fracture/ Dislocations,2018-08,Wales,1,10634,15,0.009
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-07,England,27,130209,145,0.021
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-08,England,50,122405,142,0.041
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-09,England,47,122546,140,0.038
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-07,Wales,6,9858,15,0.061
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-08,Wales,1,10634,15,0.009
Cattle,AnteMortem,Trauma ? Soft Tissue,2018-09,Wales,2,10809,16,0.019
Cattle,Carcases,Abscesses ? Forequarters,2018-07,England,398,130209,145,0.306
Cattle,Carcases,Abscesses ? Forequarters,2018-08,England,361,122405,142,0.295
Cattle,Carcases,Abscesses ? Forequarters,2018-09,England,369,122546,140,0.301
Cattle,Carcases,Abscesses ? Forequarters,2018-07,Wales,3,9858,15,0.03
Cattle,Carcases,Abscesses ? Forequarters,2018-08,Wales,3,10634,15,0.028
Cattle,Carcases,Abscesses ? Forequarters,2018-09,Wales,3,10809,16,0.028
Cattle,Carcases,Abscesses ? Hindquarters,2018-07,England,561,130209,145,0.431
Cattle,Carcases,Abscesses ? Hindquarters,2018-08,England,413,122405,142,0.337
Cattle,Carcases,Abscesses ? Hindquarters,2018-09,England,489,122546,140,0.399
Cattle,Carcases,Abscesses ? Hindquarters,2018-07,Wales,9,9858,15,0.091
Cattle,Carcases,Abscesses ? Hindquarters,2018-08,Wales,1,10634,15,0.009
Cattle,Carcases,Abscesses ? Hindquarters,2018-09,Wales,1,10809,16,0.009
Cattle,Carcases,Abscesses ? Neck,2018-07,England,89,130209,145,0.068
Cattle,Carcases,Abscesses ? Neck,2018-08,England,77,122405,142,0.063
Cattle,Carcases,Abscesses ? Neck,2018-09,England,62,122546,140,0.051
Cattle,Carcases,Bruising,2018-07,England,2009,130209,145,1.543
Cattle,Carcases,Bruising,2018-08,England,1774,122405,142,1.449
Cattle,Carcases,Bruising,2018-09,England,1684,122546,140,1.374
Cattle,Carcases,Bruising,2018-07,Wales,1,9858,15,0.01
Cattle,Carcases,Bruising,2018-08,Wales,1,10634,15,0.009
Cattle,Carcases,Bruising,2018-09,Wales,3,10809,16,0.028
Cattle,Carcases,Contamination,2018-07,England,3919,130209,145,3.01
Cattle,Carcases,Contamination,2018-08,England,4034,122405,142,3.296
Cattle,Carcases,Contamination,2018-09,England,4220,122546,140,3.444
Cattle,Carcases,Contamination,2018-07,Wales,367,9858,15,3.723
Cattle,Carcases,Contamination,2018-08,Wales,259,10634,15,2.436
Cattle,Carcases,Contamination,2018-09,Wales,194,10809,16,1.795
Cattle,Carcases,Cysticercus bovis,2018-07,England,7,130209,145,0.005
Cattle,Carcases,Cysticercus bovis,2018-08,England,2,122405,142,0.002
Cattle,Carcases,Cysticercus bovis,2018-09,England,2,122546,140,0.002
Cattle,Carcases,Hydatid Cyst,2018-07,England,8,130209,145,0.006
Cattle,Carcases,Hydatid Cyst,2018-08,England,1,122405,142,0.001
Cattle,Carcases,Hydatid Cyst,2018-09,England,2,122546,140,0.002
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-07,England,458,130209,145,0.352
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-08,England,399,122405,142,0.326
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-09,England,407,122546,140,0.332
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-07,Wales,16,9858,15,0.162
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-08,Wales,17,10634,15,0.16
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2018-09,Wales,11,10809,16,0.102
Cattle,Carcases,Other,2018-07,England,1476,130209,145,1.134
Cattle,Carcases,Other,2018-08,England,1636,122405,142,1.337
Cattle,Carcases,Other,2018-09,England,2103,122546,140,1.716
Cattle,Carcases,Other,2018-07,Wales,1,9858,15,0.01
Cattle,Carcases,Other,2018-08,Wales,3,10634,15,0.028
Cattle,Carcases,Other,2018-09,Wales,4,10809,16,0.037
Cattle,Head,Contamination,2018-07,England,2329,130209,145,1.789
Cattle,Head,Contamination,2018-08,England,2066,122405,142,1.688
Cattle,Head,Contamination,2018-09,England,2571,122546,140,2.098
Cattle,Head,Contamination,2018-07,Wales,5,9858,15,0.051
Cattle,Head,Contamination,2018-08,Wales,9,10634,15,0.085
Cattle,Head,Contamination,2018-09,Wales,10,10809,16,0.093
Cattle,Head,Cysticercus bovis,2018-07,England,3,130209,145,0.002
Cattle,Head,Cysticercus bovis,2018-08,England,2,122405,142,0.002
Cattle,Head,Cysticercus bovis,2018-09,England,1,122546,140,0.001
Cattle,Head,Hydatid Cyst,2018-08,England,1,122405,142,0.001
Cattle,Head,Other,2018-07,England,853,130209,145,0.655
Cattle,Head,Other,2018-08,England,922,122405,142,0.753
Cattle,Head,Other,2018-09,England,800,122546,140,0.653
Cattle,Head,Other,2018-07,Wales,22,9858,15,0.223
Cattle,Head,Other,2018-08,Wales,53,10634,15,0.498
Cattle,Head,Other,2018-09,Wales,36,10809,16,0.333
Cattle,Offal,Contamination,2018-07,England,8427,130209,145,6.472
Cattle,Offal,Contamination,2018-08,England,8108,122405,142,6.624
Cattle,Offal,Contamination,2018-09,England,7745,122546,140,6.32
Cattle,Offal,Contamination,2018-07,Wales,137,9858,15,1.39
Cattle,Offal,Contamination,2018-08,Wales,125,10634,15,1.175
Cattle,Offal,Contamination,2018-09,Wales,81,10809,16,0.749
Cattle,Offal,Cysticercus bovis,2018-07,England,15,130209,145,0.012
Cattle,Offal,Cysticercus bovis,2018-08,England,14,122405,142,0.011
Cattle,Offal,Cysticercus bovis,2018-09,England,11,122546,140,0.009
Cattle,Offal,Cysticercus bovis,2018-07,Wales,3,9858,15,0.03
Cattle,Offal,Cysticercus bovis,2018-09,Wales,2,10809,16,0.019
Cattle,Offal,Fluke Immature,2018-07,England,6328,130209,145,4.86
Cattle,Offal,Fluke Immature,2018-08,England,5412,122405,142,4.421
Cattle,Offal,Fluke Immature,2018-09,England,5140,122546,140,4.194
Cattle,Offal,Fluke Immature,2018-07,Wales,191,9858,15,1.938
Cattle,Offal,Fluke Immature,2018-08,Wales,326,10634,15,3.066
Cattle,Offal,Fluke Immature,2018-09,Wales,263,10809,16,2.433
Cattle,Offal,Fluke Mature,2018-07,England,11816,130209,145,9.075
